observed_on,season_start,latitude,longitude,phenophase,t_base,species,gdd_cumulative_random
2024-08-13,2024-02-15,48.9056988867,2.1747663556,flowering,5,Hedera_helix,1631.6653991699218
2024-08-04,2024-02-15,37.1799953231,-3.5833236449,budding,5,Hedera_helix,2323.212203979489
2024-07-19,2024-02-15,38.9797305556,-77.0279861111,flowering,5,Hedera_helix,1927.691778564452
2024-07-12,2024-02-15,-43.5027611111,172.6787805556,fruiting,5,Hedera_helix,993.6612747192416
2024-07-06,2024-02-15,39.7103638889,2.6148333333,budding,5,Hedera_helix,1748.8116119384754
2024-05-16,2024-02-15,53.3292423599,-1.5116364547,fruiting,5,Hedera_helix,326.71377563476744
2024-05-16,2024-02-15,-43.5336116667,172.451325,fruiting,5,Hedera_helix,747.32521209717
2024-05-15,2024-02-15,57.7090033535,11.6516848331,fruiting,5,Hedera_helix,134.04791564941468
2024-04-29,2024-02-15,52.6039007119,-2.1361390874,fruiting,5,Hedera_helix,220.5033660888687
2024-04-27,2024-02-15,-43.5743760333,172.6309178833,flowering,5,Hedera_helix,691.1056640625017
2024-04-27,2024-02-15,-43.5745345167,172.6315923167,flowering,5,Hedera_helix,691.1056640625017
2024-04-29,2024-02-15,47.1150362173,15.4065076971,fruiting,5,Hedera_helix,268.02552795410304
2024-04-30,2024-02-15,55.7694882048,-3.9208979003,fruiting,5,Hedera_helix,109.3229965209972
2024-04-29,2024-02-15,-43.522409,172.618721,flowering,5,Hedera_helix,709.283393859865
2024-04-28,2024-02-15,49.1082153284,-122.842280958,fruiting,5,Hedera_helix,183.2054519653334
2024-04-28,2024-02-15,53.9507384377,-1.0699777673,fruiting,5,Hedera_helix,199.4606536865249
2024-04-28,2024-02-15,47.0732827582,15.4378365547,fruiting,5,Hedera_helix,259.4285034179702
2024-04-27,2024-02-15,49.2502333333,-122.9091333333,fruiting,5,Hedera_helix,171.70400390625127
2024-04-27,2024-02-15,49.0346613997,-123.0543401,fruiting,5,Hedera_helix,193.10103454589944
2024-04-26,2024-02-15,-37.803328,175.2686673997,flowering,5,Hedera_helix,826.2875473022477
2024-03-23,2024-02-15,46.4423792292,23.6788211395,fruiting,5,Hedera_helix,72.33613433837945
2024-04-17,2024-02-15,-36.9789083333,174.7745666667,flowering,5,Hedera_helix,2645.6588485717725
2024-04-14,2024-02-15,41.7081595226,-70.2762884967,fruiting,5,Hedera_helix,70.44745635986408
2024-04-14,2024-02-15,45.7796816667,4.8685183333,budding,5,Hedera_helix,316.7964019775404
2024-04-13,2024-02-15,-41.2713323767,174.7597305292,flowering,5,Hedera_helix,257.6633682250988
2024-04-08,2024-02-15,48.3630016667,14.27917,fruiting,5,Hedera_helix,158.35234985351667
2024-04-04,2024-02-15,51.78797771,19.48750839,fruiting,5,Hedera_helix,133.57744903564537
2024-03-31,2024-02-15,52.277065,20.5922166667,fruiting,5,Hedera_helix,103.249263000489
2024-03-31,2024-02-15,51.4062055556,6.6463333333,fruiting,5,Hedera_helix,176.00876617431743
2024-03-25,2024-02-15,40.889995,-73.8970116667,fruiting,5,Hedera_helix,75.6587753295903
2024-03-18,2024-02-15,43.62137069,3.8366252,fruiting,5,Hedera_helix,199.62070159912184
2024-03-17,2024-02-15,50.3288218391,7.9352314844,fruiting,5,Hedera_helix,66.73993835449278
2023-11-11,2023-10-01,49.20281062,16.7140118,flowering,5,Hedera_helix,287.1307250976572
2024-03-14,2024-02-15,51.7290677583,19.6561058933,fruiting,5,Hedera_helix,50.45196838378956
2024-03-15,2024-02-15,-43.640195,172.4836833333,budding,5,Hedera_helix,348.2574539184577
2024-03-14,2024-02-15,43.63060999,3.84742,fruiting,5,Hedera_helix,162.2890991210944
2024-03-06,2024-02-15,48.6861545853,7.1844768897,fruiting,5,Hedera_helix,41.8091781616215
2024-03-03,2024-02-15,50.1651458768,14.3490698871,fruiting,5,Hedera_helix,37.41656341552766
2024-02-15,2024-02-15,48.470985,-123.479672,budding,5,Hedera_helix,0.0
2024-02-12,2024-02-15,48.610275,-1.5055366667,fruiting,5,Hedera_helix,2.133256530761741
2024-02-26,2024-02-15,47.0548883333,15.651995,fruiting,5,Hedera_helix,12.117929077148688
2023-10-09,2023-10-01,50.64144,3.0485033333,flowering,5,Hedera_helix,108.16353454589864
2024-02-25,2024-02-15,49.0174308513,11.9255422521,fruiting,5,Hedera_helix,25.394367980957213
2024-02-25,2024-02-15,48.0909195,7.6989833333,fruiting,5,Hedera_helix,31.448289489746344
2024-02-25,2024-02-15,47.1008867535,15.4283712324,fruiting,5,Hedera_helix,6.797702026367347
2024-02-23,2024-02-15,44.48354,38.4415433333,fruiting,5,Hedera_helix,2.7198425292968977
2024-02-24,2024-02-15,48.3251498574,8.9649075515,fruiting,5,Hedera_helix,11.455285644531386
2024-02-24,2024-02-15,48.5949931154,15.654683914,fruiting,5,Hedera_helix,14.714027404785384
2024-02-24,2024-02-15,47.2784878321,15.6953409046,fruiting,5,Hedera_helix,1.611241149902412
2024-02-21,2024-02-15,48.5905683333,17.9498133333,fruiting,5,Hedera_helix,2.861914062500091
2024-02-24,2024-02-15,46.95392044,15.92288473,fruiting,5,Hedera_helix,15.066610717773642
2023-09-23,2023-10-01,43.1405227278,3.0900718395,flowering,5,Hedera_helix,13.06170806884768
2024-02-23,2024-02-15,55.2449423687,11.7568786677,fruiting,5,Hedera_helix,13.956141662597815
2024-02-21,2024-02-15,48.7367656984,9.2552706599,fruiting,5,Hedera_helix,22.00377197265641
2024-02-21,2024-02-15,47.463995,9.52837,fruiting,5,Hedera_helix,14.007424926757947
2024-02-20,2024-02-15,52.7360416667,-6.9848133333,fruiting,5,Hedera_helix,28.094323730468886
2024-02-20,2024-02-15,45.7234444444,8.9057111111,fruiting,5,Hedera_helix,20.616792297363418
2023-09-30,2023-10-01,50.0340049003,8.2816779696,flowering,5,Hedera_helix,11.018182373046898
2024-02-20,2024-02-15,48.59687622,0.17079651,fruiting,5,Hedera_helix,28.837770080566543
2024-02-20,2024-02-15,48.6059765,0.1704797,fruiting,5,Hedera_helix,28.837770080566543
2024-02-20,2024-02-15,51.515289587,9.9232766591,fruiting,5,Hedera_helix,19.86423645019545
2024-02-20,2024-02-15,45.3168677396,17.6103053695,fruiting,5,Hedera_helix,20.521073913574355
2024-02-20,2024-02-15,42.73822807,11.85986161,fruiting,5,Hedera_helix,31.51584014892592
2024-02-20,2024-02-15,44.8375690122,7.2401461407,fruiting,5,Hedera_helix,0.0120864868164289
2024-02-19,2024-02-15,37.961934926,-122.001804812,fruiting,5,Hedera_helix,37.80944061279308
2023-10-07,2023-10-01,51.0024966667,2.058585,flowering,5,Hedera_helix,87.82263488769547
2024-02-18,2024-02-15,52.3479329954,12.920463494,fruiting,5,Hedera_helix,15.561720275878995
2024-02-18,2024-02-15,44.4562932803,11.3641921402,fruiting,5,Hedera_helix,16.211370849609466
2023-12-27,2023-10-01,48.2976783333,16.3014283333,fruiting,5,Hedera_helix,396.0659454345717
2024-02-17,2024-02-15,46.6925347669,15.9669756095,fruiting,5,Hedera_helix,6.1447036743164745
2024-01-20,2024-02-15,48.3132583333,16.331485,fruiting,5,Hedera_helix,0.0
2024-02-17,2024-02-15,50.5900928,4.5305555,fruiting,5,Hedera_helix,18.387127685546943
2024-02-16,2024-02-15,48.1226034838,16.2495259568,fruiting,5,Hedera_helix,6.293582153320358
2024-02-16,2024-02-15,52.3823778834,-1.5568767481,fruiting,5,Hedera_helix,12.969348144531295
2024-02-14,2024-02-15,38.1882466667,-76.430145,fruiting,5,Hedera_helix,0.1343322753906477
2024-02-15,2024-02-15,46.8681986597,7.2088435561,fruiting,5,Hedera_helix,3.00904235839846
2024-02-14,2024-02-15,49.1083436535,7.0720590521,fruiting,5,Hedera_helix,2.6429306030273665
2024-02-14,2024-02-15,42.2555558997,-0.2414937,fruiting,5,Hedera_helix,2.512574768066429
2024-02-15,2024-02-15,44.8375690122,7.2401461407,fruiting,5,Hedera_helix,0.0
2024-01-26,2024-02-15,48.2917293968,-0.8908382347,fruiting,5,Hedera_helix,1.8244873046875227
2024-02-12,2024-02-15,42.0678228527,2.3001534561,fruiting,5,Hedera_helix,1.5605941772461165
2024-02-12,2024-02-15,47.3012771606,11.4661369324,fruiting,5,Hedera_helix,0.0
2024-02-12,2024-02-15,49.9661327005,8.2854312601,fruiting,5,Hedera_helix,1.2169662475586165
2024-02-12,2024-02-15,44.3612266667,7.4675816667,fruiting,5,Hedera_helix,0.0
2024-01-21,2024-02-15,43.9140146508,5.7115003987,fruiting,5,Hedera_helix,0.0
2024-02-04,2024-02-15,49.0539083333,5.99435,fruiting,5,Hedera_helix,2.943643188476585
2024-02-07,2024-02-15,43.6176316667,3.8666433333,fruiting,5,Hedera_helix,5.3753219604492415
2024-02-06,2024-02-15,44.7473335418,33.8480069116,fruiting,5,Hedera_helix,2.8597656250000227
2024-02-03,2024-02-15,45.7525133941,9.2899221182,fruiting,5,Hedera_helix,2.7857299804687727
2024-02-03,2024-02-15,43.6349096875,5.2800353989,fruiting,5,Hedera_helix,3.5093627929687727
2024-02-01,2024-02-15,51.4764722929,-0.1579640061,fruiting,5,Hedera_helix,1.1634460449218975
2024-01-27,2024-02-15,39.4226333333,-77.418625,fruiting,5,Hedera_helix,5.341401672363304
2024-01-30,2024-02-15,48.1902607,16.2751042,fruiting,5,Hedera_helix,0.0
2024-01-30,2024-02-15,48.7280038387,2.1261342319,fruiting,5,Hedera_helix,3.5632568359375227
2024-01-27,2024-02-15,44.4724456883,4.3485244004,fruiting,5,Hedera_helix,3.2682739257812727
2024-01-28,2024-02-15,38.500825,-122.9028027778,fruiting,5,Hedera_helix,10.775025939941427
2024-01-25,2024-02-15,49.7683238017,7.8311055666,fruiting,5,Hedera_helix,1.2267395019531475
2024-01-25,2024-02-15,43.5181575296,11.8483331054,fruiting,5,Hedera_helix,1.2583251953125227
2024-01-24,2024-02-15,48.257675,16.334025,fruiting,5,Hedera_helix,1.9385162353515848
2024-01-21,2024-02-15,47.1083823585,15.4137988377,fruiting,5,Hedera_helix,0.0
2024-01-21,2024-02-15,41.8211662261,2.1029167115,fruiting,5,Hedera_helix,0.0
2024-01-21,2024-02-15,48.0918707957,3.4546365238,fruiting,5,Hedera_helix,0.0
2024-01-20,2024-02-15,50.1097963357,14.5927194133,fruiting,5,Hedera_helix,0.0
2024-01-18,2024-02-15,38.6911416667,-86.2543222222,fruiting,5,Hedera_helix,0.0
2024-01-16,2024-02-15,47.356605,8.6979,fruiting,5,Hedera_helix,0.0
2024-01-11,2024-02-15,45.8081512222,9.4474878056,fruiting,5,Hedera_helix,0.0
2024-01-14,2024-02-15,48.2506730408,16.3726660889,fruiting,5,Hedera_helix,0.0
2024-01-13,2024-02-15,38.9615658531,-77.0761631896,fruiting,5,Hedera_helix,2.5434738159179915
2024-01-12,2024-02-15,43.6216804778,1.4567496583,fruiting,5,Hedera_helix,0.0
2024-01-10,2024-02-15,38.7121866667,-77.0734111667,fruiting,5,Hedera_helix,5.37110290527346
2024-01-07,2024-02-15,38.9478563519,-77.0645292141,fruiting,5,Hedera_helix,0.0
2024-01-07,2024-02-15,38.74521079,-77.28429241,fruiting,5,Hedera_helix,0.0
2024-01-06,2024-02-15,45.065859,7.387147,fruiting,5,Hedera_helix,0.0
2024-01-04,2024-02-15,42.2714098899,12.6145232096,fruiting,5,Hedera_helix,5.407411193847679
2024-01-03,2024-02-15,49.688507407,6.3495454565,flowering,5,Hedera_helix,2.673860168457054
2024-01-01,2024-02-15,54.3131141661,-1.6245396136,fruiting,5,Hedera_helix,0.0
2023-12-31,2023-10-01,52.2563095183,10.4125964823,fruiting,5,Hedera_helix,354.65011444091954
2023-12-31,2023-10-01,47.4299133333,9.1356833333,fruiting,5,Hedera_helix,254.1446792602549
2023-12-31,2023-10-01,51.78807676,19.48759846,fruiting,5,Hedera_helix,247.6418853759777
2023-12-31,2023-10-01,51.78623253,19.48810366,fruiting,5,Hedera_helix,247.6418853759777
2023-12-30,2023-10-01,48.1324361667,7.9995583333,fruiting,5,Hedera_helix,313.3823196411147
2023-12-28,2023-10-01,48.6042772919,-2.0228468434,fruiting,5,Hedera_helix,616.5335494995137
2023-12-27,2023-10-01,39.8389722222,2.9082472222,fruiting,5,Hedera_helix,994.6881607055684
2023-12-26,2023-10-01,48.7343611111,-3.5463583333,fruiting,5,Hedera_helix,622.8987686157246
2023-12-26,2023-10-01,36.86701453,14.75646793,flowering,5,Hedera_helix,1036.0814010620138
2023-12-24,2023-10-01,45.4599627302,11.5886218473,fruiting,5,Hedera_helix,462.7243179321304
2023-12-23,2023-10-01,52.9348701239,-1.1548758019,fruiting,5,Hedera_helix,349.6293472290055
2023-12-22,2023-10-01,38.93208433,-77.05369158,fruiting,5,Hedera_helix,522.5627868652359
2023-12-22,2023-10-01,44.5055638889,12.0445444444,fruiting,5,Hedera_helix,697.6336334228533
2023-12-17,2023-10-01,43.5555925352,6.5140230723,fruiting,5,Hedera_helix,541.2266494750993
2023-12-17,2023-10-01,51.1396519142,1.319867447,fruiting,5,Hedera_helix,363.3939788818376
2023-12-16,2023-10-01,38.8650949997,-77.1202729997,fruiting,5,Hedera_helix,515.7021652221695
2023-12-16,2023-10-01,37.3054532773,-79.8769886599,fruiting,5,Hedera_helix,464.90628356933735
2023-12-14,2023-10-01,40.4757150129,-74.4236057797,fruiting,5,Hedera_helix,430.0649612426771
2023-12-11,2023-10-01,50.5237466667,3.6403166667,fruiting,5,Hedera_helix,406.01890106201313
2023-12-11,2023-10-01,44.4685782,6.0616419,flowering,5,Hedera_helix,247.44330902099705
2023-12-09,2023-10-01,38.903680448,-77.0889629149,fruiting,5,Hedera_helix,504.83059997558735
2023-12-08,2023-10-01,38.9167783333,-77.0916361667,fruiting,5,Hedera_helix,503.06207427978654
2023-12-06,2023-10-01,48.1679379722,16.3547249722,fruiting,5,Hedera_helix,386.6432678222668
2023-12-07,2023-10-01,48.4372466667,-123.3275616667,fruiting,5,Hedera_helix,3472.0859359741125
2023-12-06,2023-10-01,45.499084,6.0268709722,flowering,5,Hedera_helix,292.01006927490334
2023-12-07,2023-10-01,47.0054737426,6.9638306112,fruiting,5,Hedera_helix,288.95245666504013
2023-09-29,2023-10-01,40.0761889414,-2.1192162641,flowering,5,Hedera_helix,14.97181091308596
2023-11-24,2023-10-01,47.0445181345,7.0225170729,fruiting,5,Hedera_helix,288.95245666504013
2023-11-24,2023-10-01,49.2641,-123.25037,flowering,5,Hedera_helix,13.67023620605471
2023-11-30,2023-10-01,38.89051571,-77.14206443,fruiting,5,Hedera_helix,483.4670196533216
2023-11-26,2023-10-01,38.6742719,-0.2011697,flowering,5,Hedera_helix,680.0813171386732
2023-11-24,2023-10-01,38.9852055556,-77.0320111111,fruiting,5,Hedera_helix,481.9869079589856
2023-11-21,2023-10-01,40.40320404,-3.71062549,flowering,5,Hedera_helix,518.2519714355481
2023-11-20,2023-10-01,48.9715744416,2.7503654683,fruiting,5,Hedera_helix,400.82682952880975
2023-11-11,2023-10-01,42.5541151492,0.0544338582,fruiting,5,Hedera_helix,199.13855438232488
2023-09-30,2023-10-01,49.6115575,6.1372765997,flowering,5,Hedera_helix,9.105889892578148
2023-11-08,2023-10-01,44.8375690122,7.2401461407,fruiting,5,Hedera_helix,197.1553451538093
2023-11-12,2023-10-01,40.5905380247,22.0716705322,fruiting,5,Hedera_helix,430.6182067871104
2023-11-13,2023-10-01,43.9345240997,8.1130949,fruiting,5,Hedera_helix,534.9022964477549
2023-11-09,2023-10-01,46.8081766667,15.868225,fruiting,5,Hedera_helix,352.04835510254
2023-10-29,2023-10-01,43.768955,11.3285616667,fruiting,5,Hedera_helix,389.48142089843816
2023-11-05,2023-10-01,46.7728416667,23.5825472222,fruiting,5,Hedera_helix,225.7405776977547
2023-11-04,2023-10-01,50.6841209722,6.9775619722,flowering,5,Hedera_helix,292.1803436279305
2023-11-04,2023-10-01,48.4372562264,9.0112904474,flowering,5,Hedera_helix,239.10578155517652
2023-11-01,2023-10-01,42.1563055556,12.2476833333,flowering,5,Hedera_helix,447.0866729736336
2023-10-29,2023-10-01,46.461625,-0.3941383333,fruiting,5,Hedera_helix,327.21186676025457
2023-10-27,2023-10-01,54.653110886,8.3545689098,fruiting,5,Hedera_helix,2010.3125457763613
2023-10-07,2023-10-01,40.8244404327,16.4062139175,flowering,5,Hedera_helix,112.49189300537124
2023-10-23,2023-10-01,37.0759362638,15.2762292516,flowering,5,Hedera_helix,1.4961349487305142
2023-10-25,2023-10-01,51.2417739,11.6325888,fruiting,5,Hedera_helix,212.5840530395513
2023-10-22,2023-10-01,53.0967365497,10.5726969615,flowering,5,Hedera_helix,169.64506072998097
2023-10-06,2023-10-01,43.6939861111,-1.3767805556,fruiting,5,Hedera_helix,101.8346343994142
2023-10-06,2023-10-01,43.6937333333,-1.377,fruiting,5,Hedera_helix,101.8346343994142
2023-10-06,2023-10-01,43.6930694444,-1.3784222222,fruiting,5,Hedera_helix,101.8346343994142
2023-10-13,2023-10-01,38.3253866667,-76.4554666667,fruiting,5,Hedera_helix,180.92870788574248
2023-10-14,2023-10-01,51.895904,19.5137166,fruiting,5,Hedera_helix,117.64485015869172
2023-10-11,2023-10-01,49.3085686981,8.7538959923,flowering,5,Hedera_helix,121.97483215332056
2023-10-08,2023-10-01,38.8209254494,-76.7515766394,flowering,5,Hedera_helix,118.9946105957033
2023-10-08,2023-10-01,46.1617305,-0.603175,fruiting,5,Hedera_helix,111.48832397460956
2023-10-08,2023-10-01,41.11018586,-3.50437871,fruiting,5,Hedera_helix,117.60058288574236
2023-10-04,2023-10-01,52.3954360106,-1.8216125295,flowering,5,Hedera_helix,38.04115142822275
2023-10-01,2023-10-01,51.669470077,-2.4213569058,flowering,5,Hedera_helix,13.034638977050804
2023-10-02,2023-10-01,40.8779366997,-73.9141443997,flowering,5,Hedera_helix,29.072367858886764
2023-10-02,2023-10-01,43.3147222222,11.2863194444,flowering,5,Hedera_helix,34.171916198730514
2023-09-27,2023-10-01,43.7575180556,15.7452027778,flowering,5,Hedera_helix,17.97955474853518
2023-10-01,2023-10-01,39.1126861667,-77.56717,budding,5,Hedera_helix,15.93170318603518
2023-09-30,2023-10-01,38.2887467,-77.4829922,flowering,5,Hedera_helix,14.814607238769554
2023-09-29,2023-10-01,49.50037,3.8301416667,flowering,5,Hedera_helix,11.612466430664083
2023-09-30,2023-10-01,54.97978908,-2.27972416,flowering,5,Hedera_helix,6.401750183105492
2023-09-30,2023-10-01,51.4259433333,12.6389666667,flowering,5,Hedera_helix,11.13562927246096
2023-09-30,2023-10-01,49.7820663645,14.6811307222,flowering,5,Hedera_helix,8.872834777832054
2023-09-29,2023-10-01,51.63709075,-2.35325955,flowering,5,Hedera_helix,9.682733154296898
2023-09-28,2023-10-01,46.81775522,15.21319937,flowering,5,Hedera_helix,9.082604980468773
2023-09-25,2023-10-01,53.6590144359,-2.7741805499,fruiting,5,Hedera_helix,10.829553222656273
2023-09-27,2023-10-01,47.9632979769,16.1916693673,flowering,5,Hedera_helix,13.51959381103518
2023-09-27,2023-10-01,43.8045984982,15.9633689022,flowering,5,Hedera_helix,16.74322662353518
2023-09-26,2023-10-01,54.555255,-1.5856063889,flowering,5,Hedera_helix,9.514932250976583
2023-09-26,2023-10-01,49.1857944483,16.5926720202,flowering,5,Hedera_helix,14.02491149902346
2023-09-26,2023-10-01,43.946676,4.863722,flowering,5,Hedera_helix,14.356538391113304
2023-09-26,2023-10-01,53.9420888587,-1.0574166477,flowering,5,Hedera_helix,10.47089538574221
2023-09-25,2023-10-01,38.83933,-77.058325,flowering,5,Hedera_helix,13.67023620605471
2023-09-24,2023-10-01,44.8375690122,7.2401461407,fruiting,5,Hedera_helix,5.050820922851585
2023-09-23,2023-10-01,45.7122643517,9.6641850471,flowering,5,Hedera_helix,11.09290466308596
2025-09-20,2025-05-16,45.1582052034,5.3618823178,flowering,5,Malva_sylvestris,1744.5198318481416
2025-06-19,2025-05-16,43.2140504,27.9147333,flowering,5,Malva_sylvestris,483.4085693359383
2025-09-15,2025-05-16,45.79717921,11.71392769,flowering,5,Malva_sylvestris,1638.1404602050757
2025-09-15,2025-05-16,52.1841443763,5.9667895362,flowering,5,Malva_sylvestris,1531.8660766601547
2025-08-28,2025-05-16,50.7149853284,-1.8840699172,flowering,5,Malva_sylvestris,1342.6990432739258
2025-09-12,2025-05-16,52.6814219417,1.1778362731,flowering,5,Malva_sylvestris,1479.7264556884752
2025-09-13,2025-05-16,52.9726327312,-6.022202298,flowering,5,Malva_sylvestris,81.60049743652382
2025-09-13,2025-05-16,52.1628025997,21.0478066,flowering,5,Malva_sylvestris,1620.1449142456036
2025-09-13,2025-05-16,40.492332,-7.593653,flowering,5,Malva_sylvestris,1977.9753585815392
2025-09-13,2025-05-16,43.1504564,2.5537838997,flowering,5,Malva_sylvestris,2181.467881774898
2025-06-17,2025-05-16,43.2140504,27.9147333,flowering,5,Malva_sylvestris,448.2220886230476
2025-09-12,2025-05-16,42.8103538803,-1.6463056505,flowering,5,Malva_sylvestris,1759.905593872068
2025-09-10,2025-05-16,42.565542978,27.6321138707,flowering,5,Malva_sylvestris,2122.6189773559536
2025-08-03,2025-05-16,42.6905533333,-0.30843,flowering,5,Malva_sylvestris,812.8963470459003
2025-08-26,2025-05-16,50.7148297479,-1.9905331334,flowering,5,Malva_sylvestris,1300.6112869262697
2025-09-09,2025-05-16,42.8138452506,-1.6604939103,flowering,5,Malva_sylvestris,1731.3440811157202
2025-09-09,2025-05-16,44.133414,5.9779445997,flowering,5,Malva_sylvestris,1731.4934417724585
2025-09-06,2025-05-16,53.9652533333,-1.0739305,flowering,5,Malva_sylvestris,1292.6271194458009
2025-09-07,2025-05-16,51.4408049833,0.2171966667,flowering,5,Malva_sylvestris,1458.827964782714
2025-08-31,2025-05-16,42.309409,9.149022,flowering,5,Malva_sylvestris,1651.5289505004862
2024-11-01,2024-01-28,42.8086172466,-1.6895108335,flowering,5,Malva_sylvestris,2541.740226745598
2025-09-06,2025-05-16,51.9509479955,-1.5813087299,flowering,5,Malva_sylvestris,1372.085188293457
2025-09-06,2025-05-16,42.7390583333,13.9770277778,flowering,5,Malva_sylvestris,2130.2487472534144
2025-09-06,2025-05-16,40.9907157494,15.6440571696,flowering,5,Malva_sylvestris,2116.3392776489222
2025-09-05,2025-05-16,50.059195,8.1771949722,flowering,5,Malva_sylvestris,1545.5954254150374
2025-09-05,2025-05-16,-43.6412216667,172.47673,flowering,5,Malva_sylvestris,286.03384246826374
2024-11-24,2024-01-28,-42.8794861117,147.363844445,flowering,5,Malva_sylvestris,669.3107971191425
2025-08-23,2025-05-16,51.5685611111,0.4330805556,flowering,5,Malva_sylvestris,1306.753791809082
2025-09-04,2025-05-16,54.6984244391,-1.218008548,flowering,5,Malva_sylvestris,1232.0697357177742
2025-09-02,2025-05-16,50.4156419722,30.557397,flowering,5,Malva_sylvestris,1591.2019805908185
2025-09-03,2025-05-16,46.1846048303,-1.1759364725,flowering,5,Malva_sylvestris,1776.3274703979469
2025-09-03,2025-05-16,46.1844555553,-1.1752985952,flowering,5,Malva_sylvestris,1776.3274703979469
2025-09-03,2025-05-16,46.1633858789,-1.1573043453,flowering,5,Malva_sylvestris,1776.3274703979469
2025-08-20,2025-05-16,53.384119,-0.006144,flowering,5,Malva_sylvestris,1153.74803466797
2025-08-27,2025-05-16,48.642145,-2.0200778333,flowering,5,Malva_sylvestris,1377.0067199707028
2025-09-02,2025-05-16,52.1934466667,0.1291333333,flowering,5,Malva_sylvestris,1427.4915771484366
2025-08-27,2025-05-16,51.8240869997,0.8455913,flowering,5,Malva_sylvestris,1347.031195068359
2025-09-01,2025-05-16,50.6123555556,-3.3994555556,flowering,5,Malva_sylvestris,70.92399444580099
2025-09-01,2025-05-16,52.2128416667,0.1264138333,flowering,5,Malva_sylvestris,1417.1935333251945
2025-09-01,2025-05-16,50.1518426298,8.5247019678,flowering,5,Malva_sylvestris,1437.7323516845695
2025-08-26,2025-05-16,44.558184504,-123.2634240411,flowering,5,Malva_sylvestris,1459.90285949707
2025-08-30,2025-05-16,52.9710779799,0.7591458515,flowering,5,Malva_sylvestris,1288.909655761719
2025-08-30,2025-05-16,40.4689533333,-3.36045,flowering,5,Malva_sylvestris,2078.223124694821
2025-08-30,2025-05-16,40.4687616667,-3.3563333333,flowering,5,Malva_sylvestris,2078.223124694821
2025-08-30,2025-05-16,47.5362665,-122.3958575,flowering,5,Malva_sylvestris,1524.3690826416005
2025-08-30,2025-05-16,51.4549733333,-0.0183733333,flowering,5,Malva_sylvestris,1408.6445419311517
2025-08-30,2025-05-16,48.3322784378,16.4566285631,flowering,5,Malva_sylvestris,1641.2004882812485
2025-08-30,2025-05-16,43.417014621,2.9746892199,flowering,5,Malva_sylvestris,2001.412425231931
2025-08-29,2025-05-16,51.4606552505,-0.0618483871,flowering,5,Malva_sylvestris,1390.234757995605
2025-07-28,2025-05-16,52.3598055556,4.8870861111,flowering,5,Malva_sylvestris,896.6021789550798
2025-08-28,2025-05-16,49.0312572604,9.0445749277,flowering,5,Malva_sylvestris,1497.2030029296866
2025-08-28,2025-05-16,45.36528052,5.50646221,flowering,5,Malva_sylvestris,1622.4284744262677
2025-08-28,2025-05-16,45.6468253997,13.7725408997,flowering,5,Malva_sylvestris,1706.394844055174
2025-08-27,2025-05-16,52.0810090863,0.1220059458,flowering,5,Malva_sylvestris,1344.428205871582
2025-08-27,2025-05-16,52.27022907,0.19570846,flowering,5,Malva_sylvestris,1349.5656723022455
2025-08-25,2025-05-16,49.4665809722,0.811038,flowering,5,Malva_sylvestris,1330.5607482910154
2025-08-27,2025-05-16,50.0836388997,5.928243,flowering,5,Malva_sylvestris,1170.6377624511729
2025-08-24,2025-05-16,50.4884033333,13.6802533333,flowering,5,Malva_sylvestris,1387.98646697998
2025-08-24,2025-05-16,50.5780979722,30.065856,flowering,5,Malva_sylvestris,1404.747918701171
2024-07-08,2024-01-28,51.6863055556,-2.3511972222,flowering,5,Malva_sylvestris,912.389410400394
2025-08-26,2025-05-16,48.11764772,-122.75250556,flowering,5,Malva_sylvestris,1155.4628265380877
2025-08-26,2025-05-16,50.9012322008,4.5144497976,flowering,5,Malva_sylvestris,1399.926068115234
2025-08-26,2025-05-16,52.0974563063,-1.8318153173,flowering,5,Malva_sylvestris,1306.1331527709965
2025-08-24,2025-05-16,46.9202539414,15.4629943147,flowering,5,Malva_sylvestris,1434.2204223632807
2025-08-25,2025-05-16,55.2040641131,-6.6404833432,flowering,5,Malva_sylvestris,943.9783813476586
2025-08-25,2025-05-16,51.18008165,0.9428833333,flowering,5,Malva_sylvestris,1280.8578216552737
2025-08-23,2025-05-16,46.6855734049,6.5591514606,flowering,5,Malva_sylvestris,1323.024147033692
2025-08-01,2025-05-16,39.9119965054,32.9885408448,flowering,5,Malva_sylvestris,1227.678250122071
2025-08-17,2025-05-16,50.454835134,4.8174787313,flowering,5,Malva_sylvestris,1215.5604766845713
2025-08-22,2025-05-16,52.4548516667,13.30897,flowering,5,Malva_sylvestris,1358.930738830566
2025-08-24,2025-05-16,52.3078527778,-0.0356166667,flowering,5,Malva_sylvestris,1312.0759140014648
2025-08-24,2025-05-16,49.8232181556,6.3450385917,flowering,5,Malva_sylvestris,1263.0664001464852
2025-08-16,2025-05-16,45.7954225,3.1177241,flowering,5,Malva_sylvestris,1297.276280212403
2025-08-24,2025-05-16,47.98102,16.8656033333,flowering,5,Malva_sylvestris,1595.3168350219712
2025-08-23,2025-05-16,51.4405583333,3.5759083333,flowering,5,Malva_sylvestris,329.9823333740246
2025-07-23,2025-05-16,-43.5847277778,172.7070916667,flowering,5,Malva_sylvestris,206.4024856567397
2025-08-21,2025-05-16,47.9112739997,-122.092116,flowering,5,Malva_sylvestris,1226.3227279663092
