observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-06-18,2025-04-04,44.2949289536,-72.3050204956,flowering,5,459.7756652832046
2025-06-04,2025-04-04,43.860981,-79.2111154,flowering,5,338.37905731201295
2025-06-17,2025-04-04,43.1926803489,-77.5129101167,fruiting,5,571.6055282592789
2025-06-15,2025-04-04,44.7200446054,-77.3928132637,flowering,5,477.16301422119284
2025-06-16,2025-04-04,43.9748383333,-78.1837,flowering,5,507.7795059204117
2025-06-03,2025-04-04,36.0855603736,-81.8284590301,flowering,5,568.514443969728
2025-06-14,2025-04-04,45.9751396885,-66.6552060843,flowering,5,426.03132934570453
2025-06-14,2025-04-04,45.9748638075,-66.655090414,budding,5,426.03132934570453
2025-06-13,2025-04-04,43.9137966141,-69.8155898028,flowering,5,454.5108993530288
2025-06-13,2025-04-04,43.0142609217,-81.2639719807,flowering,5,548.7781341552749
2025-06-11,2025-04-04,45.4765691899,-89.7299658754,flowering,5,439.24297790527476
2025-05-10,2025-04-04,44.4213590167,7.7308673921,flowering,5,266.73518676757897
2025-05-20,2025-04-04,39.4968533333,-121.2783883333,flowering,5,502.4321166992198
2025-06-10,2025-04-04,44.5940301,-89.6287487,flowering,5,476.9597930908217
2025-05-21,2025-04-04,34.9888805556,136.3123555556,flowering,5,472.4717071533214
2025-06-08,2025-04-04,43.9970491357,-72.1215860723,flowering,5,409.6896896362317
2025-06-10,2025-04-04,43.7864532471,142.3069458008,flowering,5,368.54753265380987
2025-06-04,2025-04-04,44.2995163171,-78.3164972222,flowering,5,380.76933288574344
2025-05-19,2025-04-04,49.0834314567,-119.5280091988,flowering,5,251.76197204589948
2025-06-06,2025-04-04,36.3400983333,138.6401316667,flowering,5,502.5558044433608
2025-06-08,2025-04-04,43.645413,-72.949816,flowering,5,403.1713195800794
2025-06-08,2025-04-04,43.1923139637,-77.5123963348,fruiting,5,451.9480285644545
2025-06-09,2025-04-04,43.1927512,131.9249767,budding,5,
2025-05-30,2025-04-04,49.9044380188,-119.3902816772,flowering,5,381.81647033691536
2025-06-04,2025-04-04,47.1523524903,7.0031381906,flowering,5,300.250038146974
2025-06-08,2025-04-04,42.3274583333,-76.4182527778,flowering,5,473.26198425293103
2025-06-08,2025-04-04,43.5610688758,-70.3706482799,flowering,5,425.07756042480605
2025-06-04,2025-04-04,42.305736402,-71.58735034,flowering,5,509.93280944824346
2025-06-08,2025-04-04,45.4339716667,9.1341721667,fruiting,5,758.119767761232
2025-06-07,2025-04-04,38.68547095,-9.14837625,fruiting,5,811.4649276733413
2025-05-29,2025-04-04,41.9397479979,-87.6923464244,flowering,5,339.06648254394645
2025-06-07,2025-04-04,43.4679533333,-80.6026,flowering,5,416.800753784181
2025-06-06,2025-04-04,47.4524728552,-122.4570786953,flowering,5,506.6215881347671
2025-06-03,2025-04-04,49.4171038235,-120.2589367294,flowering,5,154.66789398193453
2025-06-06,2025-04-04,43.1923354824,-77.512453789,fruiting,5,428.8261917114271
2025-06-01,2025-04-04,53.35877143,13.0735747469,flowering,5,406.2588455200208
2025-05-31,2025-04-04,42.8956628925,-70.8843882009,flowering,5,418.86034698486446
2025-06-05,2025-04-04,40.69561,-77.7659639722,flowering,5,510.27826232910286
2025-06-05,2025-04-04,48.1150695,-122.7586283333,flowering,5,390.27395324707174
2025-06-05,2025-04-04,39.6002166667,-104.9608533333,flowering,5,430.871212768556
2025-05-08,2025-04-04,37.243175,-118.1936555556,flowering,5,233.92487792968825
2025-06-05,2025-04-04,42.90520567,-83.65978737,flowering,5,484.56226043701304
2025-06-05,2025-04-04,35.59192101,-82.60535925,fruiting,5,695.0483520507827
2025-06-05,2025-04-04,47.6864956459,20.4748946428,fruiting,5,590.6250610351576
2025-06-05,2025-04-04,47.6612098329,20.583570879,fruiting,5,589.8129577636732
2025-06-05,2025-04-04,44.4591111111,-73.169075,flowering,5,399.02923431396607
2025-06-05,2025-04-04,48.8331336975,14.3107299805,flowering,5,375.9573348999037
2025-06-05,2025-04-04,44.4853833333,-73.2042833333,flowering,5,399.02923431396607
2025-06-05,2025-04-04,43.0130883971,-81.2795702839,flowering,5,436.6625137329114
2025-06-04,2025-04-04,43.1922739234,-77.512371177,flowering,5,402.34391937255987
2025-06-04,2025-04-04,43.4513818645,-88.6312140897,flowering,5,416.75826110839967
2025-06-03,2025-04-04,50.6836916667,-119.2045366667,flowering,5,356.09985198974744
2025-06-03,2025-04-04,42.716757951,-83.1573802763,flowering,5,457.3999343872083
2025-06-03,2025-04-04,43.0179412,-81.1979903,flowering,5,406.5654037475598
2025-06-02,2025-04-04,42.18362,-71.8610783333,flowering,5,453.04610290527467
2025-05-12,2025-04-04,49.2867063781,-122.9233538119,flowering,5,231.81584014892667
2025-06-02,2025-04-04,47.8374633333,-117.8483716667,flowering,5,443.46465148925915
2025-06-02,2025-04-04,43.1187051039,-77.5928454094,flowering,5,430.5599670410169
2025-06-02,2025-04-04,49.2337722778,-123.1272659302,flowering,5,397.5770111083998
2025-06-02,2025-04-04,41.9646874326,-87.6747851484,flowering,5,353.3356689453137
2025-05-26,2025-04-04,41.8172942096,-74.0551539539,flowering,5,415.45548553466904
2025-06-02,2025-04-04,48.4246334,-123.3455265,flowering,5,
2025-05-13,2025-04-04,44.063543058,-123.1016303693,flowering,5,286.4560089111337
2025-06-02,2025-04-04,42.5377894,-85.3027564,flowering,5,437.4075210571301
2025-06-02,2025-04-04,51.76459117,19.53940135,flowering,5,393.8934310913098
2025-06-02,2025-04-04,42.299872,2.1661912,flowering,5,249.99627685547
2025-06-01,2025-04-04,47.0320663452,-122.7588119507,flowering,5,450.2725662231459
2025-06-01,2025-04-04,38.978605,-92.74491,flowering,5,698.5738967895521
2025-06-01,2025-04-04,42.4514916667,-76.4840916667,flowering,5,401.9643127441418
2025-06-01,2025-04-04,41.6225591392,-80.4497748613,flowering,5,450.58739776611446
2025-05-30,2025-04-04,41.2504873997,-75.8872029997,flowering,5,429.2830276489269
2025-05-31,2025-04-04,44.0226866958,-92.4525180459,flowering,5,402.3104736328137
2025-06-01,2025-04-04,43.0316581484,-88.0238255114,flowering,5,285.07888183593866
2025-06-01,2025-04-04,43.0797298997,-88.1581695997,flowering,5,352.21041564941527
2025-06-01,2025-04-04,42.4613994163,-76.5189372113,flowering,5,401.9643127441418
2025-06-01,2025-04-04,46.3060516667,-92.8061783333,budding,5,364.69287261963007
2025-05-31,2025-04-04,44.727245,-92.8407583333,flowering,5,419.38596801757933
2025-06-01,2025-04-04,42.834681,-89.237984,flowering,5,428.88966064453246
2025-06-01,2025-04-04,43.1812578475,-89.8091683901,flowering,5,433.85821380615357
2025-06-01,2025-04-04,41.5646705627,-81.3722305298,flowering,5,433.0783477783215
2025-05-10,2025-04-04,40.8721829,-73.924776,flowering,5,314.3010848999031
2025-06-01,2025-04-04,42.5094739827,-70.9385349901,flowering,5,419.70699768066527
2025-06-01,2025-04-04,49.8406088906,24.0154205636,flowering,5,341.3876464843762
2025-06-01,2025-04-04,43.1907577515,-71.535987854,flowering,5,411.6023513793957
2025-06-01,2025-04-04,42.9552081244,-120.7867909616,flowering,5,316.43097229004036
2025-06-01,2025-04-04,51.1009278333,14.9447283333,flowering,5,376.98188171386846
2025-06-01,2025-04-04,36.40303,-81.4641033333,flowering,5,543.3404815673841
2025-06-01,2025-04-04,42.64123,-83.55493,flowering,5,434.43037261963013
2025-06-01,2025-04-04,44.92575394,-93.51839137,flowering,5,459.8286514282239
2025-06-01,2025-04-04,44.92127584,-93.52498175,flowering,5,459.8286514282239
2025-06-01,2025-04-04,49.9993766525,19.8368464785,flowering,5,373.057637023927
2025-05-31,2025-04-04,37.7082138889,120.4393277778,flowering,5,650.103863525392
2025-04-14,2025-04-04,36.6036843479,-118.066753668,flowering,5,78.2577819824221
2025-05-31,2025-04-04,43.1925117834,-77.5128877767,flowering,5,358.0511276245129
2025-05-31,2025-04-04,48.5602060574,-117.9145847097,flowering,5,403.59788818359505
2025-05-31,2025-04-04,47.5063216667,-122.235925,flowering,5,405.56548767089976
2025-05-31,2025-04-04,42.1136699338,-85.5448543467,flowering,5,414.37756500244257
2025-05-25,2025-04-04,47.4159722222,-122.2081722222,flowering,5,335.80541534423946
2025-05-31,2025-04-04,41.7431072967,-71.3780949461,flowering,5,471.10127868652467
2025-05-31,2025-04-04,50.8989734,11.6140485,flowering,5,372.41739807129034
2025-05-31,2025-04-04,44.4186630291,-123.3245025223,flowering,5,448.11050109863413
2025-05-31,2025-04-04,44.0532982769,-123.2910434437,flowering,5,450.3212097167982
2025-05-31,2025-04-04,44.6583242814,6.6334933237,flowering,5,47.069166564941725
2025-05-30,2025-04-04,42.9339666667,-72.2881383333,flowering,5,370.90943145752067
2025-05-30,2025-04-04,43.1925083333,-77.512855,budding,5,350.87824401855585
2025-05-30,2025-04-04,43.1924350183,-77.5126857392,flowering,5,350.87824401855585
2025-05-30,2025-04-04,45.1179316997,-93.1522424,flowering,5,423.4432418823254
2025-05-30,2025-04-04,47.6522024302,-122.6175539811,flowering,5,403.16530151367317
2025-05-30,2025-04-04,45.0060672308,-93.1566109881,flowering,5,424.58834533691527
2025-05-29,2025-04-04,43.1925249051,-77.5125747028,flowering,5,339.7132720947277
2025-05-29,2025-04-04,43.1256649141,-77.5777339792,budding,5,394.9220367431652
2025-05-29,2025-04-04,43.1189643234,-77.5929898021,budding,5,394.9220367431652
2025-05-29,2025-04-04,43.6757339722,-93.389463,flowering,5,413.7628799438488
2025-05-28,2025-04-04,46.2937546065,-117.6540633979,flowering,5,281.98298034668085
2025-05-28,2025-04-04,41.7867666667,-73.64383,flowering,5,410.6661895751964
2025-05-28,2025-04-04,43.21574267,-71.54413817,flowering,5,370.66717987060656
2025-05-17,2025-04-04,40.549883157,-74.1126779704,flowering,5,
2025-05-21,2025-04-04,37.97442495,127.27321035,flowering,5,342.5393463134776
2025-05-28,2025-04-04,44.84084775,-93.23438353,flowering,5,408.08317718505975
2025-05-28,2025-04-04,45.4203980713,4.5122138411,flowering,5,294.3907836914075
2025-05-01,2025-04-04,40.9605873864,28.8360024468,flowering,5,158.70864562988345
2025-05-28,2025-04-04,42.9044631257,-77.7434162423,flowering,5,381.08271636963
2025-05-26,2025-04-04,42.2176295362,-83.7172526115,flowering,5,387.7280532836925
2025-05-28,2025-04-04,49.0129170573,9.0708890246,flowering,5,418.1228408813489
2025-05-22,2025-04-04,41.2884416667,-122.3219,flowering,5,202.04014587402446
2025-05-25,2025-04-04,49.8424866667,-119.47615,flowering,5,215.717596435548
2025-05-27,2025-04-04,42.6003354612,-73.8076248685,flowering,5,405.01312713623156
2025-05-27,2025-04-04,45.753291804,-108.5561787191,flowering,5,382.359344482423
2025-05-27,2025-04-04,53.2261441774,6.5508271381,flowering,5,338.70134582519654
2025-05-27,2025-04-04,51.1813485167,-0.7523915833,flowering,5,376.23164978027467
2025-05-26,2025-04-04,42.3015005115,-71.2080705654,flowering,5,412.02666015625107
2025-05-25,2025-04-04,42.0612379,-80.1726319,flowering,5,319.90965118408303
2025-05-26,2025-04-04,42.613788344,-0.3298132159,flowering,5,226.18039398193469
2025-05-25,2025-04-04,40.3233388889,-77.0217194444,flowering,5,505.6654739379894
2025-05-24,2025-04-04,42.6996159,-73.8432292,flowering,5,382.54646301269634
2025-05-26,2025-04-04,41.05893519,-75.21636787,flowering,5,415.26529998779404
2025-05-26,2025-04-04,42.7774887085,-71.0758132935,flowering,5,379.92233581543076
2025-05-22,2025-04-04,36.0240730387,127.6701336363,flowering,5,422.3899185180675
2025-05-26,2025-04-04,42.02006565,-86.54286655,flowering,5,329.169938659669
2025-05-18,2025-04-04,49.6377866667,6.1563416667,flowering,5,284.14145660400493
2025-05-25,2025-04-04,43.1923786813,-77.5122036721,budding,5,304.95076141357526
2025-05-25,2025-04-04,41.3185283333,-78.0846721667,flowering,5,348.9356155395518
2025-05-25,2025-04-04,47.6617366667,-117.43567,flowering,5,347.80451354980585
2025-05-24,2025-04-04,51.3170245491,11.8287297033,flowering,5,339.14978637695424
2025-05-25,2025-04-04,40.5709716667,-79.9763033333,flowering,5,462.76745605468864
2025-05-25,2025-04-04,51.2132914167,-0.8013952667,flowering,5,359.3491699218762
2025-05-05,2025-04-04,38.444117263,-122.7164171859,flowering,5,317.84338684082104
2025-05-25,2025-04-04,48.914685,8.474032,flowering,5,368.5082046508801
2025-05-24,2025-04-04,49.4913588344,-119.5731007313,flowering,5,295.5227371215832
2025-05-24,2025-04-04,48.6154758121,13.1398317611,flowering,5,344.75697174072377
2025-05-24,2025-04-04,41.0859138333,-82.3148883333,flowering,5,417.02027130127055
2025-05-24,2025-04-04,44.9205498997,-93.0109726,flowering,5,345.51957244873154
2025-05-24,2025-04-04,41.9655841358,-86.3714504464,flowering,5,336.8785461425791
2025-05-22,2025-04-04,45.688975,-121.36245,flowering,5,326.5695251464855
2025-05-24,2025-04-04,45.5067194905,15.5439816043,flowering,5,410.0736541748058
2025-05-12,2025-04-04,44.0901971576,10.4649405554,flowering,5,246.1687530517587
2025-05-24,2025-04-04,41.5625664959,14.6575071663,fruiting,5,411.4924224853527
2025-05-23,2025-04-04,43.1925589334,-77.5129152697,budding,5,293.72647705078225
2025-05-23,2025-04-04,43.192446079,-77.5121826604,budding,5,293.72647705078225
2025-05-23,2025-04-04,43.1922431719,-77.5123144933,budding,5,293.72647705078225
2025-05-23,2025-04-04,42.9145783333,-85.6294866667,flowering,5,337.688427734376
2025-05-22,2025-04-04,41.7255193249,-83.6227556119,budding,5,399.0315292358408
2025-04-27,2025-04-04,41.7248864193,12.9952505417,budding,5,169.63725891113336
2025-05-23,2025-04-04,50.3444205572,30.9732712805,flowering,5,324.7484481811533
2025-05-22,2025-04-04,53.2563927977,10.433390066,flowering,5,318.9584014892589
2025-05-22,2025-04-04,41.1663063,-8.5816798997,flowering,5,492.595281982423
2025-05-22,2025-04-04,48.9150733947,8.6704378128,flowering,5,339.91992797851674
2025-05-22,2025-04-04,36.8196428525,128.0204790831,flowering,5,401.8936340332042
2025-05-22,2025-04-04,49.44449778,7.96123336,flowering,5,328.04920806884877
2025-05-22,2025-04-04,49.44439888,7.9615603,flowering,5,328.04920806884877
2025-05-15,2025-04-04,44.7019300633,-123.2144569036,flowering,5,284.5674163818369
2025-05-21,2025-04-04,48.1588278333,13.859625,flowering,5,346.56640777587995
2025-05-21,2025-04-04,46.0461623851,-118.3639549837,flowering,5,397.7070358276378
2025-05-17,2025-04-04,42.4279277778,-123.3471305556,flowering,5,332.86765899658303
2025-05-21,2025-04-04,40.13855,-79.2845083333,flowering,5,368.60820312500095
2025-03-28,2025-04-04,51.3904211781,12.2662653856,fruiting,5,1.8417449951172102
2025-05-20,2025-04-04,45.3396524735,-118.0800911639,flowering,5,186.43688049316506
2025-05-19,2025-04-04,35.0843695,126.1197805,flowering,5,
2025-05-20,2025-04-04,50.129075,14.36717,flowering,5,308.95982360839946
2025-05-20,2025-04-04,49.602495,6.1253733333,flowering,5,304.5377532958995
2025-05-20,2025-04-04,42.790833854,-1.616105698,flowering,5,328.3577224731456
2025-05-17,2025-04-04,40.6970305544,-79.6396693182,flowering,5,393.86371917724705
2025-05-19,2025-04-04,44.0721619722,-122.966103,flowering,5,313.1502395629893
2025-05-17,2025-04-04,45.6624716667,-121.0357583333,flowering,5,323.2828659057627
2025-05-17,2025-04-04,39.4866333333,-119.71073,flowering,5,316.59013061523535
2025-05-18,2025-04-04,39.5786743164,-119.1213684082,flowering,5,425.6559448242198
2025-05-18,2025-04-04,41.7357193878,-72.7985359356,flowering,5,375.47495422363374
2025-05-16,2025-04-04,53.1526546739,8.2192067314,flowering,5,272.6554977417002
2025-05-18,2025-04-04,45.686469,8.9498643997,budding,5,395.1488647460948
2025-05-17,2025-04-04,41.900300024,-72.6803483602,flowering,5,359.4617691040048
2025-05-17,2025-04-04,45.7098999023,-121.4566040039,flowering,5,304.1258605957041
2025-05-16,2025-04-04,45.5356046185,-122.4933879265,flowering,5,328.5601623535166
2025-05-17,2025-04-04,46.764572731,-2.0258231175,flowering,5,408.63111724853616
2025-05-17,2025-04-04,45.7591083333,11.7235416667,flowering,5,272.6161392211924
2025-05-17,2025-04-04,52.8233000843,11.4384208247,flowering,5,312.4102828979502
2025-05-17,2025-04-04,36.062154,120.333637,flowering,5,404.20411529541116
2025-05-17,2025-04-04,41.3126221208,-8.0171758685,flowering,5,314.0765823364268
2025-05-16,2025-04-04,47.8273721129,1.9123052367,flowering,5,369.77047424316504
2025-05-16,2025-04-04,41.9893,-71.5273133333,budding,5,334.0902450561532
2025-05-16,2025-04-04,45.56427194,-122.69877941,flowering,5,346.23126678466895
2025-05-16,2025-04-04,40.1373274,-79.89263419,flowering,5,406.0895858764658
2025-05-16,2025-04-04,42.2089677724,-73.8742139005,flowering,5,317.90605468750084
2025-05-16,2025-04-04,46.0437768441,-118.4643638134,flowering,5,371.82543640136817
2025-05-11,2025-04-04,38.71875723,-9.14138421,flowering,5,424.9754455566415
2025-05-16,2025-04-04,41.0143623352,28.9627475739,flowering,5,305.11191253662207
2025-05-16,2025-04-04,36.33931892,137.9100682867,flowering,5,251.734503173829
2025-05-15,2025-04-04,49.0793983,-119.5227055997,flowering,5,229.71946258545017
2025-05-15,2025-04-04,44.0063919707,-123.0325937561,flowering,5,290.08835144043064
2025-05-15,2025-04-04,48.3641319722,15.638861,flowering,5,267.5895690917978
2025-04-17,2025-04-04,36.43935,-115.3597916667,flowering,5,206.82756652832063
2025-04-17,2025-04-04,36.43935,-115.3597916667,flowering,5,206.82756652832063
2025-04-17,2025-04-04,36.4388638889,-115.3600833333,flowering,5,206.82756652832063
2025-05-15,2025-04-04,46.0770738023,-118.2544174303,flowering,5,331.5718566894541
2025-05-13,2025-04-04,46.9933588564,15.7734183697,flowering,5,277.2130172729501
2025-05-15,2025-04-04,42.388,-71.0774083333,flowering,5,310.8726974487313
2025-05-15,2025-04-04,41.1080471667,29.0560778333,flowering,5,297.72655792236424
2025-05-14,2025-04-04,39.0443411636,-84.4588137914,flowering,5,409.6605758667001
2025-05-14,2025-04-04,40.415755,-80.0035638833,flowering,5,364.0450195312509
2025-05-14,2025-04-04,52.4257992,13.5457604,flowering,5,288.23651123046966
2025-05-14,2025-04-04,46.0768,-118.2546916667,flowering,5,323.96982727050874
2025-05-13,2025-04-04,42.0775813,13.9084746,flowering,5,238.94182281494227
2025-05-12,2025-04-04,46.3044566422,-1.3020481914,flowering,5,
2025-05-01,2025-04-04,41.14465,-7.7410666667,flowering,5,209.7199600219733
2025-05-14,2025-04-04,44.0235557751,-123.0075806391,flowering,5,284.5400329589853
2025-05-14,2025-04-04,41.1389333333,29.0305,flowering,5,289.6685272216806
2025-05-14,2025-04-04,39.8220946128,-104.8648965732,fruiting,5,270.4435455322274
2025-05-13,2025-04-04,48.0337449418,17.199267062,flowering,5,328.70802764892665
2025-05-08,2025-04-04,45.6844888997,-121.3950387,flowering,5,229.08758544921955
2025-05-13,2025-04-04,43.1228706879,-77.5794114245,budding,5,253.61363220214923
2025-05-13,2025-04-04,39.0312576294,-84.5942153931,flowering,5,389.2399032592782
2025-05-02,2025-04-04,38.8937111198,-76.5409095104,flowering,5,
2025-05-13,2025-04-04,43.6420433936,-79.3233486445,fruiting,5,90.54398193359441
2025-05-13,2025-04-04,47.1025346171,15.4264928028,flowering,5,245.79712219238365
2025-05-13,2025-04-04,37.902795,-84.3597633333,flowering,5,429.0589752197275
2025-05-03,2025-04-04,31.084774199,115.7850552513,flowering,5,386.39493560791084
2025-05-12,2025-04-04,40.9344383502,-73.1458218592,flowering,5,303.3291198730477
2025-05-13,2025-04-04,48.1977561511,15.763097629,flowering,5,270.3933380126962
2025-05-13,2025-04-04,36.5687805556,136.6355611111,flowering,5,334.6154479980478
2025-05-12,2025-04-04,40.6185916667,-74.115925,flowering,5,364.95593566894615
2025-05-10,2025-04-04,48.7782086377,2.0999453162,flowering,5,295.34064788818444
2025-05-12,2025-04-04,35.4572916667,133.84485,flowering,5,
2025-05-08,2025-04-04,35.6156294102,139.4329203665,flowering,5,333.543746948243
2025-05-10,2025-04-04,45.5541754874,4.601806663,flowering,5,237.36244506836022
2025-05-11,2025-04-04,39.8537366667,-75.7076333333,flowering,5,368.1575469970711
2025-05-11,2025-04-04,44.4386508034,11.4418822751,flowering,5,353.72436218261805
2025-05-10,2025-04-04,40.608125,-73.9575416667,flowering,5,330.73548889160236
2025-05-11,2025-04-04,38.8795759622,-76.4981434936,flowering,5,
2025-05-11,2025-04-04,42.2440681,14.0186311,flowering,5,234.95292053222738
2025-05-11,2025-04-04,40.4365277778,-74.2781333333,flowering,5,361.16265258789144
2025-05-11,2025-04-04,39.5179205995,-119.8222921982,flowering,5,244.30465087890707
2025-05-11,2025-04-04,44.9316321178,7.6042315364,flowering,5,297.3229873657235
2025-05-11,2025-04-04,45.5814254287,8.0507972091,flowering,5,236.25497131347743
2025-05-11,2025-04-04,35.7278630603,139.3272325971,flowering,5,373.1529891967782
2025-05-11,2025-04-04,45.5188631068,9.6189383993,flowering,5,340.16249542236415
2025-05-10,2025-04-04,51.0175445563,6.9703548029,flowering,5,266.9213058471688
2025-05-10,2025-04-04,47.0429229736,15.4423189163,flowering,5,245.5788284301766
2025-05-10,2025-04-04,42.1309826728,14.3800685182,flowering,5,315.8208343505868
2025-05-10,2025-04-04,42.1309284682,14.380411841,flowering,5,315.8208343505868
2025-05-09,2025-04-04,45.7871383233,15.8785496283,flowering,5,285.0554031372078
2025-05-10,2025-04-04,36.1545766667,120.6178816667,flowering,5,286.5893737792977
2025-05-09,2025-04-04,48.876105,2.263305,flowering,5,299.30135498046957
2025-05-05,2025-04-04,38.2475111111,-75.8300305556,flowering,5,366.6189834594734
2025-05-06,2025-04-04,38.0162916667,-77.9204333333,flowering,5,419.6204650878914
2025-05-03,2025-04-04,33.9570166667,130.9635783333,flowering,5,
2025-05-08,2025-04-04,50.7666389463,4.4498080141,flowering,5,257.4174880981453
2025-05-08,2025-04-04,50.8090314923,4.4001300323,flowering,5,257.4174880981453
2025-05-07,2025-04-04,51.0240633287,3.7441828955,flowering,5,259.0088714599617
2025-05-07,2025-04-04,51.0084836263,3.7726831772,flowering,5,256.8961700439461
2025-05-09,2025-04-04,48.8235644922,8.1899032742,flowering,5,263.34983978271566
