observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-01-22,2025-03-10,49.6928301,6.0120141,fruiting,5,0.0
2025-01-19,2025-03-10,45.4513079871,4.5112368464,fruiting,5,0.0
2025-01-20,2025-03-10,49.4581553,11.07381153,fruiting,5,0.0
2025-01-18,2025-03-10,44.8375690122,7.2401461407,fruiting,5,0.0
2025-01-18,2025-03-10,45.7025690189,11.785258002,fruiting,5,0.0
2025-01-18,2025-03-10,52.3681614948,23.3673777804,fruiting,5,0.0
2025-01-17,2025-03-10,38.9762783333,-77.0958333333,fruiting,5,0.0
2025-01-13,2025-03-10,49.4889392451,0.7756607773,fruiting,5,0.0
2025-01-15,2025-03-10,41.9966416667,1.5171305556,fruiting,5,0.0
2025-01-14,2025-03-10,50.86411517,4.72658425,fruiting,5,0.0
2025-01-11,2025-03-10,47.0714333333,-122.9001083333,fruiting,5,1.8767639160156477
2025-01-12,2025-03-10,51.4103283333,-3.1821716667,fruiting,5,0.6598678588867415
2025-01-12,2025-03-10,50.1345442481,8.7005800643,fruiting,5,0.0
2025-01-11,2025-03-10,40.87403,-74.0110388833,fruiting,5,0.0
2025-01-11,2025-03-10,46.4527237877,23.5835963488,fruiting,5,0.0
2024-12-26,2024-02-15,41.5912877797,1.8531995531,fruiting,5,3569.6435668945164
2025-01-05,2025-03-10,49.9592577,8.2674162,fruiting,5,0.0
2025-01-05,2025-03-10,51.3792333333,-2.37925,fruiting,5,1.5279174804687727
2025-01-04,2025-03-10,50.6760633,4.2642433,fruiting,5,0.0
2025-01-04,2025-03-10,51.7033305508,21.58593298,fruiting,5,0.0
2025-01-02,2025-03-10,45.2119307571,11.2936016545,fruiting,5,0.0
2025-01-03,2025-03-10,47.8528116667,13.3572283333,fruiting,5,0.0
2024-12-26,2024-02-15,50.6651254935,-3.6768536248,fruiting,5,2052.4016510009674
2024-12-31,2024-02-15,-38.15156071,176.25074185,budding,5,2168.600708007801
2024-12-29,2024-02-15,37.8960383333,15.1373695,fruiting,5,3876.734951782211
2024-12-30,2024-02-15,47.627974211,7.6758800447,fruiting,5,2610.7961441039943
2024-12-29,2024-02-15,54.0982304997,10.3708302997,fruiting,5,2273.7531387329
2024-12-26,2024-02-15,39.0682861667,-77.3468083333,fruiting,5,3743.179678344713
2024-12-24,2024-02-15,52.4431394252,-2.1292452617,fruiting,5,2035.897299194327
2024-12-23,2024-02-15,42.3999388749,-82.9252496828,fruiting,5,3128.778111267078
2024-12-21,2024-02-15,48.1517840236,16.9484194368,fruiting,5,3104.158392333973
2024-12-22,2024-02-15,50.4520395997,4.7825005997,fruiting,5,2402.935174560537
2024-12-20,2024-02-15,52.4601170788,13.253947841,fruiting,5,2719.0079864501845
2024-12-21,2024-02-15,48.0932436257,3.4520441335,fruiting,5,2647.4531768798724
2024-12-21,2024-02-15,45.7190894415,9.6478913885,fruiting,5,2998.759242248524
2024-12-20,2024-02-15,43.7967062399,7.4597414846,fruiting,5,3417.170951843248
2024-12-17,2024-02-15,41.1262166667,-73.3703466667,fruiting,5,3341.8143859863158
2024-12-19,2024-02-15,48.80842282,2.1457979,flowering,5,2544.8155075073137
2024-12-16,2024-02-15,46.3882278,-0.3869877997,fruiting,5,2898.5823074340697
2024-12-15,2024-02-15,47.6036179722,9.5387319722,fruiting,5,2677.7211334228414
2024-12-14,2024-02-15,41.9720047192,1.9608235359,fruiting,5,3000.6029739379765
2024-12-12,2024-02-15,45.184059799,0.7657571354,fruiting,5,3076.4822311401244
2024-10-05,2024-02-15,51.6693784696,-2.4223893564,flowering,5,1803.7707916259733
2024-12-10,2024-02-15,48.8124197,2.1450725,fruiting,5,2531.316697692861
2024-12-08,2024-02-15,41.5694467522,1.6994411751,fruiting,5,3586.9659011840686
2024-11-29,2024-02-15,51.5307716667,-2.545145,fruiting,5,2082.817193603508
2024-11-25,2024-02-15,52.7201240609,-4.0483828883,flowering,5,1755.1528457641548
2024-09-27,2024-02-15,45.7752161152,13.5274314745,flowering,5,3096.652406311028
2024-11-23,2024-02-15,40.2186339631,-75.6206023092,fruiting,5,3499.8716064453006
2024-11-23,2024-02-15,52.282086,11.3882056,flowering,5,2586.8959655761623
2024-11-23,2024-02-15,42.68108118,-0.70787506,flowering,5,2084.263359069817
2024-11-21,2024-02-15,47.8893683333,16.6198533333,fruiting,5,3087.5788009643447
2024-11-22,2024-02-15,46.5653809,0.392747,fruiting,5,2783.109306335439
2024-11-19,2024-02-15,53.9503224853,-1.0453027449,fruiting,5,1863.9796020507752
2024-11-10,2024-02-15,53.4813616667,-2.225245,budding,5,1822.0496582031192
2024-11-15,2024-02-15,46.2950790353,-0.2275911346,fruiting,5,2768.7205413818265
2024-11-15,2024-02-15,43.8269443316,5.7825345173,fruiting,5,3037.011026000967
2024-11-15,2024-02-15,41.5451695,1.8913371,flowering,5,3508.1116027831913
2024-11-14,2024-02-15,46.3267980997,-0.4912317997,fruiting,5,2854.76639251708
2024-11-11,2024-02-15,46.2623376,-0.2031107997,fruiting,5,2756.014350891104
2024-11-12,2024-02-15,37.5026042176,15.0836028904,fruiting,5,4817.3718215942445
2024-11-11,2024-02-15,51.467125,-2.6582466667,fruiting,5,2072.9117019653254
2024-11-11,2024-02-15,51.4549633333,-2.6453216667,fruiting,5,2066.5926406860285
2024-11-11,2024-02-15,46.2593421997,-0.2002003997,fruiting,5,2756.014350891104
2024-11-11,2024-02-15,53.8222935939,-0.3396498039,fruiting,5,2001.1019912719667
2024-11-10,2024-02-15,46.0861031976,12.866951935,fruiting,5,3047.830604553213
2024-11-08,2024-02-15,43.7300498997,7.0051316997,fruiting,5,2960.449592590323
2024-11-07,2024-02-15,49.2455940103,1.2755016882,fruiting,5,2354.1027282714767
2024-11-07,2024-02-15,49.2454055556,1.2754361111,fruiting,5,2354.1027282714767
2024-11-07,2024-02-15,50.7330361111,6.996575,flowering,5,2467.1917098998942
2024-11-03,2024-02-15,55.6083661862,-1.709276922,budding,5,
2024-09-29,2024-02-15,51.3249170585,12.2921322219,flowering,5,2386.9964385986273
2024-09-29,2024-02-15,51.3383083333,12.3415222167,budding,5,2386.9964385986273
2024-11-03,2024-02-15,46.5180222717,6.6142218187,flowering,5,2619.527822875969
2024-11-02,2024-02-15,38.6378533333,-121.2665466667,fruiting,5,4211.953440856926
2024-10-31,2024-02-15,42.0819415923,13.9530249006,fruiting,5,2302.345381164544
2024-10-31,2024-02-15,41.5451695,1.8913371,flowering,5,3366.85871887206
2024-10-11,2024-02-15,43.058896,11.4859442,budding,5,3431.1676940917882
2024-10-21,2024-02-15,55.7712916667,-2.0048583333,flowering,5,1561.161532592771
2024-10-27,2024-02-15,42.4993466667,13.8276933333,fruiting,5,2666.974674987786
2024-10-27,2024-02-15,44.8375690122,7.2401461407,budding,5,1673.760072326656
2024-10-26,2024-02-15,51.444545,-0.3239333333,flowering,5,2124.2203201293887
2024-10-26,2024-02-15,52.8225152,11.4396971,flowering,5,2522.380567932121
2024-10-20,2024-02-15,48.8781461678,-0.0561555661,flowering,5,2160.1193389892524
2024-10-07,2024-02-15,42.7326601997,12.7410592997,flowering,5,2907.4908828735283
2024-10-15,2024-02-15,46.3349242997,-0.4552398997,flowering,5,2576.9141815185476
2024-10-15,2024-02-15,45.8309683896,15.9702050686,flowering,5,3053.8125045776287
2024-10-14,2024-02-15,41.649655,-70.2900916667,flowering,5,
2024-10-08,2024-02-15,38.9767027778,-77.0202861111,flowering,5,3373.3054809570226
2024-10-07,2024-02-15,45.9193379545,6.1430088005,flowering,5,2027.1602264404255
2024-10-05,2024-02-15,43.7060359722,4.6385979722,flowering,5,3389.1100372314368
2024-10-05,2024-02-15,40.4740182928,-74.4258839618,fruiting,5,3075.3736007690354
2024-09-30,2024-02-15,42.589546,8.9052233,flowering,5,
2024-10-01,2024-02-15,48.1569255597,16.4583235234,flowering,5,2860.7037567138605
2024-09-30,2024-02-15,47.6670519722,9.5916969722,flowering,5,2167.202513122554
